               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 485,            0.015326,           0.0053996,             0.00318,             0.70022,             0.66237,             0.71113,              0.4265,            0.017254,            0.005868,            0.021109,            0.006128,            0.006128,            0.006128
                 486,            0.015562,           0.0053282,            0.003369,             0.69121,             0.66575,             0.71204,             0.42313,            0.017276,           0.0058556,            0.020766,             0.00612,             0.00612,             0.00612
                 487,            0.015455,           0.0055395,           0.0028287,             0.70928,             0.68885,             0.71839,             0.43235,            0.017189,           0.0058103,            0.019307,            0.006112,            0.006112,            0.006112
                 488,            0.015645,           0.0052867,           0.0029662,              0.7273,              0.6798,             0.71501,              0.4238,            0.017395,            0.005878,            0.020322,            0.006104,            0.006104,            0.006104
                 489,            0.015254,           0.0053155,           0.0033104,             0.72934,             0.65933,             0.70179,             0.41483,            0.017379,           0.0059271,             0.02018,            0.006096,            0.006096,            0.006096
                 490,            0.015227,           0.0050159,           0.0028309,             0.74326,              0.6494,             0.70878,              0.4241,            0.017244,           0.0059657,            0.020094,            0.006088,            0.006088,            0.006088
                 491,            0.015239,           0.0050923,           0.0033152,             0.72164,             0.65118,             0.70686,             0.42441,            0.017211,           0.0059338,            0.020317,             0.00608,             0.00608,             0.00608
                 492,            0.015338,           0.0050791,           0.0032812,             0.73249,             0.64325,             0.71037,              0.4245,            0.017101,           0.0059271,             0.02021,            0.006072,            0.006072,            0.006072
                 493,            0.015584,           0.0053475,           0.0032844,             0.68174,             0.70938,               0.709,             0.42573,            0.017106,           0.0058913,            0.020494,            0.006064,            0.006064,            0.006064
                 494,            0.015174,           0.0053447,           0.0033758,             0.75362,             0.64251,              0.7112,             0.42472,            0.017199,           0.0059185,            0.021242,            0.006056,            0.006056,            0.006056
                 495,            0.015371,           0.0052693,           0.0034037,             0.73518,             0.64911,             0.70377,             0.41302,            0.017314,           0.0059595,            0.022316,            0.006048,            0.006048,            0.006048
                 496,            0.015136,           0.0053877,           0.0029408,             0.75647,             0.65863,             0.71078,             0.42117,            0.017203,           0.0059776,            0.021568,             0.00604,             0.00604,             0.00604
                 497,            0.015519,           0.0054334,            0.003357,             0.79178,              0.6116,             0.70652,             0.41936,            0.017246,           0.0060496,            0.022037,            0.006032,            0.006032,            0.006032
                 498,            0.014991,           0.0053208,           0.0031426,             0.74952,             0.64411,             0.70214,             0.41852,            0.017231,           0.0060439,            0.022496,            0.006024,            0.006024,            0.006024
                 499,            0.015571,           0.0053552,           0.0034409,             0.76583,             0.64421,               0.699,              0.4134,            0.017324,           0.0060925,            0.022729,            0.006016,            0.006016,            0.006016
                 500,            0.015235,           0.0050834,           0.0030612,              0.7692,             0.65307,             0.69978,             0.41635,            0.017433,           0.0060468,            0.023703,            0.006008,            0.006008,            0.006008
                 501,            0.015188,           0.0050522,           0.0029483,              0.7387,             0.66011,             0.69573,              0.4194,            0.017258,           0.0059843,            0.023653,               0.006,               0.006,               0.006
                 502,            0.015191,            0.005262,           0.0033652,             0.74985,             0.63455,             0.69605,             0.41694,             0.01726,           0.0059624,            0.023685,            0.005992,            0.005992,            0.005992
                 503,             0.01527,           0.0054162,           0.0037588,             0.75542,             0.66091,             0.69492,             0.41991,            0.017209,           0.0059543,            0.023093,            0.005984,            0.005984,            0.005984
                 504,            0.014798,           0.0051751,           0.0031645,             0.76578,             0.65334,             0.69133,             0.41966,             0.01723,           0.0059462,            0.023248,            0.005976,            0.005976,            0.005976
                 505,            0.014878,           0.0051079,           0.0030091,             0.75452,             0.64853,              0.6953,              0.4213,            0.017159,           0.0059485,            0.022279,            0.005968,            0.005968,            0.005968
                 506,            0.015184,            0.005488,           0.0030619,             0.75234,             0.64042,             0.69898,             0.42061,            0.017171,           0.0059505,            0.022186,             0.00596,             0.00596,             0.00596
                 507,            0.014849,           0.0050145,           0.0031351,             0.75545,             0.64799,             0.70382,             0.41944,            0.017219,           0.0059752,            0.021814,            0.005952,            0.005952,            0.005952
                 508,            0.015241,           0.0053998,           0.0033345,             0.78222,             0.64346,             0.70063,             0.41478,            0.017381,             0.00599,            0.021964,            0.005944,            0.005944,            0.005944
                 509,            0.015265,           0.0051104,           0.0033581,             0.78348,             0.64825,             0.70581,             0.41949,            0.017376,           0.0059738,            0.021577,            0.005936,            0.005936,            0.005936
                 510,            0.015161,           0.0050778,           0.0034487,             0.77657,              0.6417,             0.70297,             0.40969,            0.017463,           0.0059948,            0.021667,            0.005928,            0.005928,            0.005928
                 511,            0.014953,            0.005114,            0.003209,             0.73962,             0.65348,             0.69592,             0.41306,            0.017538,           0.0060158,            0.021379,             0.00592,             0.00592,             0.00592
                 512,            0.015308,           0.0050785,           0.0029773,             0.73999,             0.65589,             0.70498,             0.41977,            0.017374,           0.0059872,            0.020699,            0.005912,            0.005912,            0.005912
                 513,            0.015353,           0.0052955,           0.0032556,             0.73143,             0.66998,             0.71073,             0.42577,            0.017246,           0.0059371,            0.020105,            0.005904,            0.005904,            0.005904
                 514,            0.015216,           0.0053357,           0.0030301,             0.74517,             0.64066,             0.70958,             0.42238,            0.017268,           0.0059323,            0.020216,            0.005896,            0.005896,            0.005896
                 515,            0.015185,           0.0052082,             0.00289,             0.73528,              0.6759,             0.71058,             0.42805,            0.017268,           0.0059023,            0.019513,            0.005888,            0.005888,            0.005888
                 516,            0.015279,           0.0051412,           0.0030479,             0.73197,             0.65582,             0.71065,             0.42614,            0.017391,           0.0059094,            0.019922,             0.00588,             0.00588,             0.00588
                 517,            0.015028,           0.0054567,            0.003087,             0.77807,             0.65288,             0.71196,             0.42427,            0.017429,            0.005908,            0.020677,            0.005872,            0.005872,            0.005872
                 518,            0.014931,           0.0051239,           0.0035079,             0.79485,             0.63955,             0.72431,             0.43825,            0.017327,           0.0058632,            0.020293,            0.005864,            0.005864,            0.005864
                 519,            0.015263,           0.0051264,           0.0033075,              0.7851,             0.64683,             0.72499,             0.44049,            0.017412,           0.0058565,            0.020093,            0.005856,            0.005856,            0.005856
                 520,            0.015094,           0.0050657,           0.0031923,             0.79298,             0.63225,             0.71718,             0.42585,            0.017576,           0.0058942,            0.020305,            0.005848,            0.005848,            0.005848
                 521,            0.015093,           0.0050993,           0.0035693,             0.81614,             0.62798,             0.71692,             0.43124,            0.017572,           0.0058722,             0.01993,             0.00584,             0.00584,             0.00584
                 522,            0.015165,            0.005396,           0.0032158,             0.78029,             0.62771,             0.71052,             0.42325,            0.017593,           0.0058761,             0.02014,            0.005832,            0.005832,            0.005832
                 523,            0.015098,           0.0051222,           0.0030588,             0.76658,             0.61921,             0.71551,             0.42606,            0.017454,           0.0058637,            0.019814,            0.005824,            0.005824,            0.005824
                 524,            0.014884,           0.0051373,           0.0028248,             0.65647,             0.69326,             0.71361,              0.4213,            0.017526,           0.0058665,            0.020006,            0.005816,            0.005816,            0.005816
                 525,             0.01483,           0.0049687,           0.0029512,             0.70907,              0.6689,             0.71633,             0.42441,            0.017293,           0.0058136,            0.019359,            0.005808,            0.005808,            0.005808
                 526,            0.015055,           0.0052616,           0.0030875,             0.64934,             0.69078,              0.7101,             0.42276,            0.017368,           0.0058131,            0.020018,              0.0058,              0.0058,              0.0058
                 527,            0.014892,           0.0048791,           0.0029477,             0.67258,             0.70081,             0.71869,             0.42651,            0.017283,           0.0058188,            0.019228,            0.005792,            0.005792,            0.005792
                 528,              0.0147,           0.0049323,           0.0027473,             0.67466,             0.69417,             0.71959,             0.42978,            0.017216,           0.0058622,            0.019038,            0.005784,            0.005784,            0.005784
                 529,            0.015118,           0.0052638,           0.0028324,             0.69897,             0.67269,             0.71606,             0.42569,            0.017293,           0.0059214,            0.019682,            0.005776,            0.005776,            0.005776
                 530,             0.01487,           0.0049509,           0.0027037,             0.70668,             0.66337,             0.71531,             0.42747,            0.017294,            0.005949,            0.020744,            0.005768,            0.005768,            0.005768
                 531,            0.015048,           0.0052299,           0.0030782,             0.66954,             0.69791,             0.71755,             0.42774,            0.017239,           0.0059571,            0.020836,             0.00576,             0.00576,             0.00576
                 532,             0.01497,           0.0052163,            0.003186,             0.66779,             0.70307,             0.71934,             0.42883,            0.017266,           0.0059123,            0.020641,            0.005752,            0.005752,            0.005752
                 533,            0.014783,            0.005094,           0.0027494,             0.70052,             0.66715,             0.72475,             0.43417,            0.017235,           0.0058937,            0.020468,            0.005744,            0.005744,            0.005744
                 534,            0.015206,            0.005071,           0.0031468,              0.7436,             0.63426,             0.72178,             0.42767,            0.017221,           0.0059342,            0.020972,            0.005736,            0.005736,            0.005736
                 535,            0.014733,           0.0048942,           0.0032493,             0.79546,             0.62738,             0.72567,             0.43508,             0.01713,           0.0059242,            0.020604,            0.005728,            0.005728,            0.005728
                 536,            0.014891,           0.0051295,           0.0034174,               0.729,             0.65915,             0.72394,              0.4315,            0.017029,           0.0059338,            0.020198,             0.00572,             0.00572,             0.00572
                 537,            0.014891,           0.0052287,           0.0025851,             0.72559,             0.65867,             0.72134,             0.42583,            0.017092,             0.00599,            0.020206,            0.005712,            0.005712,            0.005712
                 538,            0.014728,           0.0049386,           0.0030964,             0.75368,             0.64344,             0.72104,             0.42541,            0.017226,           0.0060449,            0.020993,            0.005704,            0.005704,            0.005704
                 539,            0.014947,           0.0052747,           0.0032256,             0.74701,             0.65205,             0.72113,             0.42241,            0.017231,           0.0060391,            0.020691,            0.005696,            0.005696,            0.005696
                 540,            0.014754,           0.0049463,           0.0024778,             0.71554,                0.67,             0.72059,             0.42693,             0.01718,           0.0060525,            0.020311,            0.005688,            0.005688,            0.005688
                 541,            0.014514,           0.0050431,           0.0028644,             0.70941,             0.66215,             0.71281,             0.42386,            0.017255,           0.0060701,              0.0205,             0.00568,             0.00568,             0.00568
                 542,            0.014593,             0.00491,           0.0028334,             0.71153,             0.65721,             0.71394,               0.427,             0.01716,           0.0060825,            0.020372,            0.005672,            0.005672,            0.005672
                 543,            0.014893,           0.0050112,           0.0034749,              0.7219,             0.67118,             0.71184,             0.42464,            0.017157,           0.0060644,            0.020413,            0.005664,            0.005664,            0.005664
                 544,            0.014803,           0.0051044,           0.0029929,             0.72162,              0.6687,              0.7136,             0.42582,            0.017143,           0.0059953,            0.020317,            0.005656,            0.005656,            0.005656
                 545,            0.014839,            0.004952,           0.0027167,             0.71939,             0.66808,              0.7135,             0.42481,            0.017227,           0.0059667,            0.020868,            0.005648,            0.005648,            0.005648
                 546,            0.014701,           0.0052516,           0.0029047,              0.7417,              0.6685,             0.72457,             0.43402,            0.017129,           0.0058908,            0.020308,             0.00564,             0.00564,             0.00564
                 547,            0.014658,           0.0048761,           0.0028618,              0.7883,             0.65411,             0.72938,             0.43693,            0.017122,           0.0058641,            0.020409,            0.005632,            0.005632,            0.005632
                 548,            0.014939,           0.0051336,           0.0033346,             0.79004,             0.64746,              0.7294,             0.44098,            0.017128,           0.0058522,            0.020518,            0.005624,            0.005624,            0.005624
                 549,            0.014756,           0.0047727,           0.0026671,             0.78316,             0.65483,             0.72411,             0.42884,             0.01717,           0.0058794,            0.020497,            0.005616,            0.005616,            0.005616
                 550,            0.014542,           0.0050001,           0.0030682,             0.76297,              0.6536,             0.72577,              0.4328,            0.017152,           0.0058613,            0.020161,            0.005608,            0.005608,            0.005608
                 551,            0.014939,           0.0050219,           0.0029567,             0.75578,              0.6584,             0.72404,             0.43098,            0.017193,           0.0058713,            0.020445,              0.0056,              0.0056,              0.0056
                 552,            0.014735,           0.0050383,           0.0030717,             0.76291,              0.6473,             0.72565,             0.43066,            0.017304,           0.0058889,            0.020732,            0.005592,            0.005592,            0.005592
                 553,            0.015063,           0.0051176,           0.0026994,             0.76297,             0.64493,             0.72503,             0.43385,            0.017284,           0.0059028,            0.020741,            0.005584,            0.005584,            0.005584
                 554,            0.014604,           0.0049519,           0.0029773,             0.72803,             0.64865,             0.71477,             0.42584,            0.017343,           0.0059776,            0.021002,            0.005576,            0.005576,            0.005576
                 555,              0.0153,           0.0049367,             0.00275,             0.77286,             0.62863,             0.72048,             0.42896,            0.017275,           0.0060039,            0.020422,            0.005568,            0.005568,            0.005568
                 556,            0.014769,           0.0050324,            0.003127,             0.77852,             0.62885,             0.71651,             0.42481,            0.017337,           0.0060258,            0.019954,             0.00556,             0.00556,             0.00556
                 557,            0.014681,           0.0050593,           0.0027647,             0.72347,             0.67032,             0.71875,             0.42622,            0.017329,            0.006041,            0.019536,            0.005552,            0.005552,            0.005552
                 558,            0.014579,           0.0050455,           0.0030665,             0.70372,             0.67876,             0.72234,             0.43178,            0.017277,            0.006032,            0.019191,            0.005544,            0.005544,            0.005544
                 559,            0.014813,           0.0049016,           0.0029605,             0.75761,             0.65814,             0.72536,             0.43059,             0.01716,           0.0060053,            0.018507,            0.005536,            0.005536,            0.005536
                 560,            0.014808,           0.0050946,           0.0030706,              0.7651,              0.6337,             0.72285,             0.43549,             0.01718,           0.0059862,            0.018694,            0.005528,            0.005528,            0.005528
                 561,            0.014619,           0.0051039,           0.0028618,             0.73416,             0.64729,             0.71987,             0.43516,            0.017179,               0.006,            0.018675,             0.00552,             0.00552,             0.00552
                 562,            0.014428,           0.0050931,           0.0028399,             0.74115,             0.64824,             0.71473,             0.42889,            0.017191,           0.0060019,            0.019232,            0.005512,            0.005512,            0.005512
                 563,            0.014383,           0.0048425,            0.002534,              0.7278,             0.65625,             0.71578,             0.42827,            0.017186,            0.006022,            0.019513,            0.005504,            0.005504,            0.005504
                 564,            0.014772,           0.0050866,           0.0027595,             0.73714,              0.6731,             0.71307,             0.42177,            0.017207,           0.0060081,            0.019795,            0.005496,            0.005496,            0.005496
                 565,            0.014603,           0.0049037,           0.0032643,              0.7381,             0.67419,             0.71401,             0.41974,            0.017182,           0.0059991,            0.019534,            0.005488,            0.005488,            0.005488
                 566,            0.014043,           0.0046074,           0.0028561,             0.73742,              0.6665,             0.71255,             0.41916,            0.017224,           0.0059786,            0.019917,             0.00548,             0.00548,             0.00548
                 567,            0.014533,           0.0050686,           0.0029934,             0.74623,             0.66507,             0.71417,             0.41951,            0.017234,            0.005969,            0.019791,            0.005472,            0.005472,            0.005472
                 568,            0.014388,           0.0050645,           0.0024532,              0.7254,             0.66927,             0.71472,              0.4197,            0.017206,           0.0059652,            0.019545,            0.005464,            0.005464,            0.005464
                 569,            0.014349,           0.0050436,           0.0025653,             0.75252,             0.65795,             0.71507,             0.42145,             0.01717,            0.005959,            0.019682,            0.005456,            0.005456,            0.005456
                 570,            0.014468,           0.0048774,           0.0025995,             0.75404,             0.66036,             0.71425,             0.42031,            0.017225,           0.0059791,            0.020172,            0.005448,            0.005448,            0.005448
                 571,            0.014463,           0.0050524,           0.0026251,             0.72819,             0.66096,             0.71556,             0.42263,            0.017189,           0.0059571,            0.020215,             0.00544,             0.00544,             0.00544
                 572,            0.014426,           0.0047714,           0.0026865,             0.71424,             0.66623,             0.71603,             0.42136,            0.017113,           0.0059428,            0.020007,            0.005432,            0.005432,            0.005432
                 573,            0.014762,           0.0051043,           0.0025809,             0.73842,             0.64585,             0.71469,             0.42385,            0.017122,           0.0059695,            0.020381,            0.005424,            0.005424,            0.005424
                 574,            0.014435,           0.0050963,           0.0029665,             0.69144,             0.67034,             0.71086,             0.42205,            0.017138,            0.005969,            0.020764,            0.005416,            0.005416,            0.005416
                 575,            0.014387,            0.004872,           0.0026166,             0.71543,             0.65257,             0.70655,             0.42325,            0.017145,           0.0059619,            0.020871,            0.005408,            0.005408,            0.005408
                 576,            0.014763,            0.004922,           0.0028843,             0.73615,             0.65334,             0.70919,             0.42438,            0.017112,           0.0059381,            0.021143,              0.0054,              0.0054,              0.0054
